"old_shape_id","map_id","developer","adjustment_classification","dev_nationality","dev_address","intended_purpose","inv_intention","contract_duration_years","original_size_hectare","size_reference","contracting_authority","director","director_nationality","contract_date","sub_decree_granting_date","province","district","commune","municipality","land_conv","legal_documents","land_utilization_plan","eia_status","data_classification","reference","last_update","language","published_status"
"124","elc_gdc_186","Heng You (Cambodia) International Company Ltd.","Downsized","Not found","Not found","Agro-industry","Rubber;Acacia;Sugarcane","0","8959","MEF","MEF","Not found","Not found","2011-11-08","40730","Preah Vihear","Chheb","Mlu Prey 1;Chheb 1;Chheb 2;Sangke 1","Not found","Not found","Not found","Not found","Not found","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Heng_You_Cambodia_International_Company_Limited_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_143__06.07.2011.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Heng_You_Cambodia_International_Company_Limited_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_143__06.07.2011.pdf;</ul>","2015-10-05 00:00:00","English","1"
"102","elc_gdc_162","HLH Agriculture Cambodia Co. Ltd.","Downsized","Not found","Not found","Agro-industry","Unspecified crops","70","9985","Not found","Not found","Not found","Not found","Not found","39902","Kampong Speu","Aoral","Trapeang Chhou","Not found","Phnom Aural Wildlife Sanctuary","Not found","Not found","Not found","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/HLH_Agriculture_Cambodia_Map.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_351__11.06.2013.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_86__04.03.2013.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_218__01.12.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_102__02.07.2009.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_48__30.03.2009.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/HLH_Agriculture_Cambodia_Map.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_351__11.06.2013.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_86__04.03.2013.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_218__01.12.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_102__02.07.2009.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_48__30.03.2009.pdf;</ul>","2015-10-05 00:00:00","English","1"
"232","elc_od_310","Hoang Anh Andong Meas Co. Ltd.","Downsized","Vietnamese","Phum3 St.National78, Khum La Ban Seak, Srok Ban Long, Rattanakiri province","Agro-industry","Palm oil","0","9400","Not found","Not found","Nguyen Van Thu","Vietnamese","2011-11-08","Not found","Ratanakiri","Not found","Not found","Not found","Lumphat Wildlife Sanctuary","Not found","Not found","Not found","Other data","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Licadho_Hoang_Anh_Andong_Meas__08.04.2014.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/The_Phnom_Penh_Post_Hoang_Anh_Andong_Meas__09.06.2014.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Hoang_Anh_Andong_Meas_and_MOC_amendment_No_1__24.8.2011.png;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Licadho_Hoang_Anh_Andong_Meas__08.04.2014.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/The_Phnom_Penh_Post_Hoang_Anh_Andong_Meas__09.06.2014.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Hoang_Anh_Andong_Meas_and_MOC_amendment_No_1__24.8.2011.png;</ul>","2015-10-05 00:00:00","English","1"
"134","elc_gdc_203","Hoang Anh Oyadav Co. Ltd.","Downsized","Vietnamese","Phum3 St.National78, Khum La Ban Seak, Srok Ban Long, Rattanakiri province","Agro-industry","Rubber;Other crops","0","9000","MEF","MEF","Mai Dinh Hong","Vietnamese","2011-09-22","40771","Ratanakiri","Andoung Meas","Nhang;Ta Lao","Not found","Not found","Not found","Not found","Not found","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Hoang_Anh_Ou_Ya_Dav_Co_Ltd_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_187__16.08.2011.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Hoang_Anh_Ou_Ya_Dav_Co_Ltd_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_187__16.08.2011.pdf;</ul>","2015-10-05 00:00:00","English","1"
"173","elc_gdc_245","Holy Ykho-Industrial (Cambodia)","Downsized","Chinese","6D St. 366, Sangkat Tuol Svay Prey 1, Khan Chamkar Mon, Phnom Penh, Cambodia","Agro-industry","Rubber;Other crops","0","7497","MAFF, MEF","MAFF, MEF","Xiaq Qijing","Chinese","2011-08-17","Not found","Ratanakiri","Koun Mom","Trapeang Krahom;Trapeang Chres","Not found","Not found","Not found","Not found","Not found","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Holy_Ykho_Industrial_Cambodia__16.08.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Holy_Ykho_Industrial_Cambodia_in_MAFF_Statistic__08.06.2012.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Holy_Ykho_Industrial_Cambodia__16.08.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Holy_Ykho_Industrial_Cambodia_in_MAFF_Statistic__08.06.2012.pdf;</ul>","2015-10-05 00:00:00","English","1"
"506","elc_gdc_400","Horizon Agriculture Development Co. Ltd.","Downsized","Korean","70D St.160, Sangkat Toeuk Lahork 2, Khan Tourl Kork, Phnom Penh, Cambodia","Agro-industry","Rubber;Cassava;Teak","0","9969","MAFF","MAFF","Not found","Not found","Not found","Not found","Kratie","Snuol","Khsuem","Not found","Not found","Not found","Not found","Not found","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_148__30.11.2010.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Kratie_Province_09.06.2014.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/HorizonAgricultureDevelopment_MoC__02.09.2014.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/CambodiaDaily_news_after_prolonged_protest_villagers_win_back_land__01.09.2014.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_148__30.11.2010.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Kratie_Province_09.06.2014.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/HorizonAgricultureDevelopment_MoC__02.09.2014.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/CambodiaDaily_news_after_prolonged_protest_villagers_win_back_land__01.09.2014.pdf;</ul>","2015-10-05 00:00:00","English","1"
"89","elc_gdc_128","Huot Sambat Co. Ltd.","Downsized","Not found","1Q St.291, Sangkat Boeung Kak 2, Khan Tuol Kork, Phnom Penh","Agro-industry","Rubber;Other crops","0","6432","Not found","Not found","Keo Vannary","Not found","Not found","40038","Kratie","Snuol","Pi Thnu","Not found","Snuol Wildlife Sanctuary","Not found","Not found","Not found","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Huot_Sambath__29.05.2014.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_01__01.01.2013.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_128__13.08.2009.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Huot_Sambath__29.05.2014.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_01__01.01.2013.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_128__13.08.2009.pdf;</ul>","2015-10-05 00:00:00","English","1"
"119","elc_gdc_180","Jiang Ly Investment Co. Ltd.","Downsized","Not found","Not found","Agro-industry","Rubber","0","1900","Not found","Not found","Not found","Not found","2011-03-29","40512","Ratanakiri","Andoung Meas","Nhang;Malik","Not found","Not found","Not found","Not found","Not found","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Jiang_Ly_Investment_Co_Ltd_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_149__30.11.2010.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Jiang_Ly_Investment_Co_Ltd_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_149__30.11.2010.pdf;</ul>","2015-10-05 00:00:00","English","1"
"36","elc_gdc_42","Kain Co. Ltd.","Downsized","Cambodian","74E, National Road 6A, Sangkat Chrouy Changvar, Khan Ruessei Kaev, Phnom Penh, Cambodia","Agro-industry","Rubber;Other crops","70","4535","MAFF","MAFF","Lang Saly","Cambodian","2006-09-29","Not found","Siem Reap","Chi Kreng;Svay Leu","Not found","Not found","Not found","<ul> <li>Letter No. 001 RB/KH dated 24 November 2006 by Company requesting for 10,000 hectares of land concession located in Sot Nikum District, Siem Reap Province for investment in rubber and Agro-industry plantation.</li> <li>Letter No. 4597 KSK dated 24 August 2006 by Ministry of Agriculture, Forestry, and Fisheries on the request land concession 10,000 hectares located in Chi Kreng and Svay Loe Districts, Siem Reap Province for investment in rubber and Agro-industry plantation.</li> <li>Minute dated 07 July 2006 on study and evaluation on 10,000 hectares of land concession located in Chi Kreng and Svay Loe Districts, Siem Reap Province for investment in rubber and Agro-industry plantation.</li> <li>Report dated 04 August 2006 on the result of study and evaluation on 10,000 hectares of land concession located in Chi Kreng and Svay Loe Districts, Siem Reap Province for investment in rubber and Agro-industry plantation.</li> <li>Letter No. 1359 SCN dated 25 August 2006 by Council Minister on the principle approval for 4,535 hectares of land concession located in Chi Kreng and Svay Loe Districts, Siem Reap Province for investment in rubber and Agro-industry plantation.</li> <li>Letter No. 4673 KSK dated 28 August 2006 by Ministry of Agriculture, Forestry, and Fisheries on the request of Full Power Delegation for signing contract on 4,535 hectares of land concession.</li> <li>Letter No. 108 SBT dated 31 August 2006 by Royal Government on the full power delegation to Minister of Ministry of Agriculture, Forestry, and Forestry to sign the contract with company.</li> <li>Signed the contract on 29 September 2006 with Ministry of Agriculture, Forestry, and Fisheries</li> </ul>
","Included in master plan","Not found","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Kain_Co_Ltd_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Kain__21.06.2011.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Kain_Co_Ltd_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Kain__21.06.2011.pdf;</ul>","2015-10-05 00:00:00","English","1"
"130","elc_gdc_196","Kim Chea Toun Group","Downsized","Not found","Not found","Agro-industry","Rubber;Acacia;Other crops","0","8846","Not found","Not found","Not found","Not found","Not found","40730","Preah Vihear","Rovieng","Romtum;Robiep;Reaksmei;Rumdaoh","Not found","Not found","Not found","Not found","Not found","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_146__06.07.2011.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_146__06.07.2011.pdf;</ul>","2015-10-05 00:00:00","English","1"
"68","elc_gdc_96","Kiri Development","Downsized","Cambodian","103 St. 105, Sangkat Boeung Keng Kang 3, Khan Chamkar Mon, Phnom Penh, Cambodia","Agro-industry","Rubber","70","807","MAFF","MAFF","Chheng Hok","Cambodian","2009-07-31","Not found","Ratanakiri","Veun Sai","Not found","Not found","Not found","<ul> <li>Proposal by company dated 02 October 2008</li> <li>Result of study on the proposed site dated 08 December 2008.</li> <li>Letter No. 1656 SCN dated 18 December 2008 by Council Minister</li> <li>Letter No. 17 SBT dated 24 February 2009 by Royal Government of Cambodia on the full power delegation to Minister of Ministry of Agriculture, Forestry, and Forestry to sign the contract with company.</li> <li>Signed the contract on 31 July 2009 with Ministry of Agriculture, Forestry, and Fisheries</li> </ul>
","Included in master plan","Not found","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Kiri_Development_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Kiri_Development__21.06.2011.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Kiri_Development_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Kiri_Development__21.06.2011.pdf;</ul>","2015-10-05 00:00:00","English","1"
"69","elc_gdc_97","Krong Buk Ratanakiri Aphivath Caoutchouc Co. Ltd.","Downsized","Vietnamese","92, Preah Norodom Boulevard, Sangkat Chakto Mukh, Khan Doun Penh, Phnom Penh, Cambodia","Agro-industry","Rubber","70","6695","MAFF","MAFF","Nguyen Van Thanh","Vietnamese","2010-04-09","Not found","Ratanakiri","Ta Veng;Andoung Meas","Not found","Not found","Not found","<ul> <li>Letter Number 001/09 dated 09 September 2009 by Company requesting for land concession for investment in Rubber plantation</li> <li>Minute dated 12 January 2010 on study for identification of boundary, investigate on concerned area in land concession.</li> <li>Letter No. 1675 SCN dated 21 December 2009 by Council Minister.</li> <li>Letter No. 29 SBT dated 16 February 2010 by Royal Government on the full power delegation to Minister of Ministry of Agriculture, Forestry, and Forestry to sign the contract with company.</li> <li>Signed the contract on 09 April 2010 with Ministry of Agriculture, Forestry, and Fisheries.</li> </ul>
","Included in master plan","[2012] Feasibility study","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/List_of_EIAs_NGOF__09.11.2014.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/List_of_EIAs_received_by_NGOF_September_2013.xlsx;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Krong_Pok_Ratanakiri_Rubber_Development_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Krong_Pok_Ratanakiri_Rubber_Dev__21.06.2011.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/List_of_EIAs_NGOF__09.11.2014.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/List_of_EIAs_received_by_NGOF_September_2013.xlsx;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Krong_Pok_Ratanakiri_Rubber_Development_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Krong_Pok_Ratanakiri_Rubber_Dev__21.06.2011.pdf;</ul>","2015-10-05 00:00:00","English","1"
"123","elc_gdc_185","Lan Feng (Cambodia) International Company Ltd.","Downsized","Chinese","35B St. 328, Sangkat Tuol Svay Prey 1, Khan Chamcarmorn, Phnom Penh","Agro-industry","Rubber;Acacia;Sugarcane","0","9015","MEF","MEF","Xie Kan Qing","Not found","Not found","40730","Preah Vihear","Tbeng Meanchey;Chey Sen","Brame;Tasu","Not found","Not found","Not found","Not found","Not found","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Lan_Feng_Cambodia_International_Co_Ltd_Amendment_13.06.2014.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Lan_Feng_Cambodia_International_Co_Ltd_Establishment_13.06.2014.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Lan_Feng_Cambodia_International_CompanyLimited_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_144__06.07.2011.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Lan_Feng_Cambodia_International_Co_Ltd_Amendment_13.06.2014.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Lan_Feng_Cambodia_International_Co_Ltd_Establishment_13.06.2014.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Lan_Feng_Cambodia_International_CompanyLimited_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_144__06.07.2011.pdf;</ul>","2015-10-05 00:00:00","English","1"
"25","elc_gdc_30","Leang Hour Hong Import And Export, Agro-Industry Development And Processing","Downsized","Cambodian","863, Group 42, Prek Mohatep Village, Svay Pao Commune, Battambang Province, Cambodia","Agro-industry; Processing factory","Sugarcane;Cassava;Processing plant","70","8000","MAFF","MAFF","Ly Mean","Cambodian","2000-06-07","Not found","Battambang","Kamrieng","Ta Krei","Not found","Roniem Daun Sam Wildlife Sanctuary","<ul><li>Letter No. 334 BS dated 10 August 1999, Ministry of Environment, on agreement and permission for investment of Agro-industry plantation on the land area of 5,000 hectares in Don Sam wildlife protection area, Battambang province.</li> <li>Letter No. 1054 SCN dated 04 August 1999, Council of Minister, on provisional permission for investment of Agro-industry plantation on the land area of 5,000 hectares in Don Sam wildlife protection area, Battambang province.</li> <li>Letter No. 1381 KSK.PPK dated 30 March 2000, Ministry of Agriculture, forestry and Fisheries, on request of right from the Royal Government of Cambodia for signing contract with the company.</li> <li>Letter No. 18 SBT dated 03 April 2000, Royal Government of Cambodia, on delegation right to Minister of Agriculture, Forestry and Fisheries for signing contract with the company.</li> <li>Signed contract with Ministry of Agriculture, Forestry and Fisheries on 07 June 2000.</li></ul>
","10 years: <ul> <li>year 1: 500 hectars</li> <li>year 2: 500 hectars</li> <li>year 3: 750 hectars</li> <li>year 4: 750 hectars</li> <li>year 5: 750 hectars</li> <li>year 6: 750 hectars</li> <li>year 7: 1,000 hectars</li> <li>year 8: 1,000 hectars</li><li>year 7: 1,000 hectars</li> <li>year 8: 1,000 hectars</li></ul>
","Not found","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Leang_Hour_Hong__21.06.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Leang_Hour_Hong_Import_Agro_Industry_Development_and_Processing__07.06.2000.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Leang_Hour_Hong__21.06.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Leang_Hour_Hong_Import_Agro_Industry_Development_and_Processing__07.06.2000.pdf;</ul>","2015-10-05 00:00:00","English","1"
"167","elc_gdc_238","Ly Chhuong Construction and Import Export","Downsized","Not found","Not found","Agro-industry","Rubber;Other crops","70","6000","Not found","Not found","Ly Chhuong","Not found","Not found","41022","Siem Reap;Preah Vihear","Not found","Not found","Not found","Kulen Promtep Wildlife Sanctuary","Not found","Not found","Not found","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_63__23.04.2012.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_63__23.04.2012.pdf;</ul>","2015-10-05 00:00:00","English","1"
"103","elc_gdc_163","MDS Import Export Co. Ltd.","Downsized","Cambodian","10AB St.271, Sangkat Toeuk Laork 3, Khan Tuol Kork, Phnom
Penh, Cambodia","Agro-industry","Rubber","0","4402","Not found","Not found","Try Pheap","Cambodian","Not found","40395","Pursat","Veal Veng","Not found","Not found","Phnum Samkus Wildlife Sanctuary","Not found","Not found","Not found","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/MDS_Import_Export__10.06.2014.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_126__28.09.2010.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_92__05.08.2010.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/MDS_Import_Export__10.06.2014.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_126__28.09.2010.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_92__05.08.2010.pdf;</ul>","2015-10-05 00:00:00","English","1"
"144","elc_gdc_214","MDS Import Export Co. Ltd.","Downsized","Cambodian","10AB St.271, Sangkat Toeuk Laork 3, Khan Tuol Kork, Phnom
Penh, Cambodia","Agro-industry","Rubber","0","1950","Not found","Not found","Try Pheap","Cambodian","Not found","40542","Pursat","Veal Veng","Not found","Not found","Phnum Samkos Wildlife Sanctuary","Not found","Not found","Not found","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/MDS_Import_Export__10.06.2014.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_176__30.12.2010.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_123__28.09.2010.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/MDS_Import_Export__10.06.2014.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_176__30.12.2010.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_123__28.09.2010.pdf;</ul>","2015-10-05 00:00:00","English","1"
"100","elc_gdc_160","Mkok Pich Development Agro-Industry","Downsized","Not found","Not found","Agro-industry","Rubber","0","1950","Not found","Not found","Not found","Not found","Not found","40616","Ratanakiri","Lumphat","Not found","Not found","Lumphat Wildlife Sanctuary","Not found","Not found","Not found","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_220__07.05.2013.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_87__20.05.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_42__14.03.2011.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_220__07.05.2013.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_87__20.05.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_42__14.03.2011.pdf;</ul>","2015-10-05 00:00:00","English","1"
"177","elc_gdc_249","Nature Plantation (K.H) Co. Ltd.","Downsized","Not found","Not found","Agro-industry","Rubber;Other crops","70","9020","Not found","Not found","Chhoeum Sovannary","Not found","Not found","40926","Oddar Meanchey","Trapeang Prasat","Not found","Not found","Kulen Promtep Wildlife Sanctuary","Not found","Not found","Not found","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_08__18.01.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_271__01.12.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Office_Of_the_Concil_of_ministers_No_1402__04.11.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Nature_Plantation_and_MOC_amendment_No_1__30.12.2011.png;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_08__18.01.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_271__01.12.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Office_Of_the_Concil_of_ministers_No_1402__04.11.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Nature_Plantation_and_MOC_amendment_No_1__30.12.2011.png;</ul>","2015-10-05 00:00:00","English","1"
